id,docket,party,itemName,erpItemCode,rmItemCode,productCostActual,productCostExpected,productStatus,costActual,costExpected,costStatus,qrStatus,vaPercent,quotedRate
"cmraox5ud01ito0v3ghuzoizi","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-304) (with out spare) Socket End #150 -WEDGE/DISC/BALL-SS-30415 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox5ud01ixo0v3xlg5fo44","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-304) (with out spare) Socket End #150 -WEDGE/DISC/BALL-SS-304100 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox5ud01j1o0v3g23q6dkd","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-316) (with out spare) ANSI B16.5 #150 -WEDGE/DISC/BALL-SS-SS-31665 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox5ud01j2o0v3jgxgsodj","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-316) (with out spare) ANSI B16.5 #150 -WEDGE/DISC/BALL-SS-SS-316100 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox5ud01iyo0v3chc2jnfn","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-316) (with out spare) ANSI B16.5 #150 -WEDGE/DISC/BALL-SS-SS-31615 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox5ud01j0o0v3qkiereo8","GMD/2026-27/071","Maxwell Project Private Limited","Manual Ball On-Off Valves MOC- (SS-316) (with out spare) ANSI B16.5 #150 -WEDGE/DISC/BALL-SS-SS-31640 NB x PN-10","FCE070023","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","2250.38","9610.00"
"cmraox68g01kvo0v3utx7qfhg","GMD/2026-27/084","LARSEN AND TOUBRO LTD","6CL3M0AW0000000-VALVE BODY; FOR BUTTERFLY VALVES; CLASS :- PN 16; DIAMETER :- DN 300 mm;","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox69201muo0v3nrnof9zb","GMD/2026-27/083","LARSEN AND TOUBRO LTD","6CL3M0AW0000000-VALVE BODY; FOR BUTTERFLY VALVES; CLASS :- PN 16; DIAMETER :- DN 300 mm;","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox69101mlo0v3m4ahj2mv","GMD/2026-27/082","LARSEN AND TOUBRO LTD","6CL3M0AW0000000-VALVE BODY; FOR BUTTERFLY VALVES; CLASS :- PN 16;
DIAMETER :- DN 300 mm;","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox6it01opo0v3tqxflv9z","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Manual Sluice ValveNOMINAL DIA
 (MM)50PN 10","FSD040038","RSD130008","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6it01oqo0v3h0yxwc6o","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Manual Sluice ValveNOMINAL DIA
 (MM)80PN 10","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6it01olo0v3ys2nib6x","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Motorized Sluice ValveNOMINAL DIA
 (MM)80PN 16","FSD040017","","","","NO_BOM_FOR_CODE","54405","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~68006.3","25","68010.00"
"cmraox6it01p2o0v3yqsj34no","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with sluice valveNOMINAL DIA
 (MM)50PN 10","FSD040038","RSD130008","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6it01p0o0v38kew5lh4","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with sluice valveNOMINAL DIA
 (MM)40PN 10","FSD040049","RSD120013","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6it01oko0v3z7ksr9v7","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Motorized Sluice ValveNOMINAL DIA
 (MM)50PN 10","FSD040097","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox6it01p1o0v30xj0uk0c","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with sluice valveNOMINAL DIA
 (MM)40PN 16","FSD040049","RSD120013","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6it01ooo0v349042r6v","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Motorized Sluice ValveNOMINAL DIA
 (MM)250PN 16","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox6it01ono0v3kh5b3ehk","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Motorized Sluice ValveNOMINAL DIA
 (MM)200PN 16","FSD040020","","","","NO_BOM_FOR_CODE","58294","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~72867.5","25","72870.00"
"cmraox6it01oyo0v3ihbd8f2e","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Butterfly ValveNOMINAL DIA
 (MM)200PN 16","FBC010486","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox6it01omo0v34q0qaej5","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Motorized Sluice ValveNOMINAL DIA
 (MM)100PN 10","FSD040018","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox6it01ozo0v3q20yz597","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Butterfly ValveNOMINAL DIA
 (MM)250PN 16","FBC010487","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox6it01oxo0v3xkj25okc","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Butterfly ValveNOMINAL DIA
 (MM)100PN 16","FBD010525","RED140002","","","NULL_BOTH","","","NULL_BOTH","","50",""
"cmraox6it01oso0v3xu8gimxd","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Manual Sluice ValveNOMINAL DIA
 (MM)200PN 10","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox6it01oro0v3yvcqvchx","GMD/2026-27/087","KALPATARU PROJECTS INTERNATIONAL LIMITED","Manual Sluice ValveNOMINAL DIA
 (MM)150PN 10","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox6kp01q8o0v39j571jgz","GMD/2026-27/092","LCC Projects Limited","Supply & Installation of Valves - Supply, procurement and transportation to worksite(s)/workshop(s) including loading, unloading, handling and installation for the following materials by the Contractor as per the requirement of data-sheet, scope of work, specifications and applicable addendum (if any), standards, instructions of Owner/ Engineer-in-Charge and other provisions of Contract. Supply of all the valves (including commissioning spares (as applicable)) as per EIL Specification No. 6-44-0052 (Technical notes for valves) & their addendum (if any), Job Specifications, Data sheets & any other information, as per the following details: 1) Air Valves as per IS-14845, Manufacturing and supplying, Providing and Installing of Combination Type Temper Proof (Kinetic Air Valve), To be installed at all peak elevations, with maximum 600m distance between successive valves. 8"" (200 mm) , Body-Grey Cast Iron, Internals & Trim material: Bronze, PN 1.6.","FDC040021","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox6tc01rdo0v3p6ikz2m1","GMD/2026-27/097","NCC LIMITED","Providing, supplying ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095
 (latest revision/amendment) 800m dia","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox6tc01rfo0v3c1piqipl","GMD/2026-27/097","NCC LIMITED","Providing, supplying ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6)
 Bellow as per IS:14846 (latest revision/amendment) 400mm","FSC030339","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox6ta01rbo0v3qv62f8ng","GMD/2026-27/095","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRV,DI,PVC,3IN,PN10","FCF090034","RND010004","","","NULL_BOTH","","","NULL_BOTH","","200",""
"cmraox6tc01reo0v3s016mxhx","GMD/2026-27/097","NCC LIMITED","Providing, supplying ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6)
 Bellow as per IS:14846 (latest revision/amendment) 450mm","FSC030362","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox6tb01rco0v3uikqysoz","GMD/2026-27/097","NCC LIMITED","Providing, supplying ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095
 (latest revision/amendment) 2400mm dia","FBC010441","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox78401wao0v3cc8rje9o","GMD/2026-27/112","Shapoorji Pallonji And Company Private Limited","Check valve-Dual plate wafer luggedSize(NB) Class
 150","FCG010052","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
"cmraox78401x7o0v3edsjwvox","GMD/2026-27/113","Krishna Construction Co.","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 300 mm Dia 350 mm Dia","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox78401xco0v3de9qmvep","GMD/2026-27/113","Krishna Construction Co.","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated and including SS Expansion Bellow 350 mm Dia Sluice Valve","FSD040073","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox78401x9o0v32geys575","GMD/2026-27/113","Krishna Construction Co.","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 900 mm Dia","FBD010141","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox78401x6o0v384fz96nv","GMD/2026-27/113","Krishna Construction Co.","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 300 mm Dia","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox78401xbo0v3ekf7wc38","GMD/2026-27/113","Krishna Construction Co.","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated and including SS Expansion Bellow 150 mm Dia Sluice Valve","FSD040069","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox78401xao0v3mwslhpy3","GMD/2026-27/113","Krishna Construction Co.","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated and including SS Expansion Bellow 125 mm Dia Sluice Valve","FSD040068","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox7c701xso0v3tpru4lcj","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 350 mm Dia","FBC020489","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox7c701xwo0v3a9glqxpj","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated150 mm Dia Sluice Valve","FSD040069","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox7c701xvo0v3yveox6ff","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated125 mm Dia Sluice Valve","FSD040068","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","25",""
"cmraox7c701xuo0v3g3moqwnk","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 900 mm Dia","FBD010141","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox7c701xxo0v3jybu5lgp","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","SITC of double flanged Gear Operated Sluice Valve generally conforming to IS :780 / IS : 2906, Sluice valves as per IS :780 / IS : 2906 (PN 1.6) with ISI Mark-Gear operated350 mm Dia Sluice Valve","FSD040073","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox7c701xro0v3z951ip9h","GMD/2026-27/114","CLASSIC NETWORK PVT LTD","Providing & erecting Ductile Iron D/F Butterfly valves IS 13095 with ISI Mark (PN-1.6) 300 mm Dia","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox7ju01zvo0v38n53tyet","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 16, SIZE 150 MM NB","FCE020004","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zpo0v3d939kmgc","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 10, SIZE 65 MM NB","FCE020009","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zuo0v3h6jr0bvu","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 10, SIZE 150 MM NB","FCE020004","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zro0v3308wfntf","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 10, SIZE 100 MM NB","FCE020002","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zto0v3vyug9j2w","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 10, SIZE 125 MM NB","FCE020003","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zso0v3r7uj5qnt","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 16, SIZE 100 MM NB","FCE020002","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7ju01zqo0v34uk2bhla","GMD/2026-27/122","GA INFRA PVT LTD","Globe Valve, Outside Screwed, Rising Spindle Type with Stem and GM Seat Ring complete with Back seat, Indicator arrangement, PN 10, SIZE 80 MM NB","FCE020001","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","40",""
"cmraox7vi022co0v3tl3gt3bo","GMD/2026-27/133","LCC Projects Limited","Providing, supplying & Erection ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6) Bellow as per IS:14846 (latest revision/amendment) 450mm Dia","FSC030362","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox7vi022bo0v305jzuajv","GMD/2026-27/133","LCC Projects Limited","Providing, supplying & Erection ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095 (latest revision/amendment) 800mm Dia","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox7vi022do0v3p7l6jzzp","GMD/2026-27/133","LCC Projects Limited","Providing, supplying & Erection ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6) Bellow as per IS:14846 (latest revision/amendment) 400mm Dia","FSC030339","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox7vi022ao0v3hj3oc079","GMD/2026-27/133","LCC Projects Limited","Providing, supplying & Erection ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095 (latest revision/amendment) 2400mm Dia","FBC010441","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox7z4023no0v3jjbw7w4r","GMD/2026-27/134","JSIW INFRASTRUCTURE PVT. LTD.","Providing, supplying & Erection ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095 (latest revision/amendment) 2400mm Dia","FBC010441","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox7z4023po0v3c75muipu","GMD/2026-27/134","JSIW INFRASTRUCTURE PVT. LTD.","Providing, supplying & Erection ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6) Bellow as per IS:14846 (latest revision/amendment) 450mm Dia","FSC030362","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox7z4023qo0v30owf4aoc","GMD/2026-27/134","JSIW INFRASTRUCTURE PVT. LTD.","Providing, supplying & Erection ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6) Bellow as per IS:14846 (latest revision/amendment) 400mm Dia","FSC030339","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox7z4023oo0v387i1oeq6","GMD/2026-27/134","JSIW INFRASTRUCTURE PVT. LTD.","Providing, supplying & Erection ISI mark Ductile Iron (DI) D/F below specified diameter of PN 1.6 Butterfly Valves with Expansion (PN 1.6) Bellow as per 1S:13095 (latest revision/amendment) 800mm Dia","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox89o025mo0v3n2gopcvf","GMD/2026-27/145","H C JAIN ENGINEERING PVT LTD","DI DF SLUICE VALVE PN 1.0 RESIILIENT SEATED 250mm","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20","21200.00"
"cmraox89o025bo0v3ym9kf1im","GMD/2026-27/144","Gurumaharaj Engicon Pvt.Ltd.","Tamper Proof Combination Air Valve PN-10, DI-100mm","FDC040013","FTD050018","5421","5421","MATCH","5854.68","5854.68","MATCH","QR_OK","41.77","8300.00"
"cmraox89o025go0v3jzvkgbd8","GMD/2026-27/144","Gurumaharaj Engicon Pvt.Ltd.","Tamper Proof Combination Air Valve PN-10, DI-80mm","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3024","3024","MATCH","QR_OK","138.1","7200.00"
"cmraox89o025ao0v323y4fncg","GMD/2026-27/144","Gurumaharaj Engicon Pvt.Ltd.","Tamper Proof Combination Air Valve PN-10, DI-150mm","FDC040017","FBD010509","378.5833333333333","378.5833333333333","MATCH","408.87","408.87","MATCH","QR_OK","3739.85","15700.00"
"cmraox89o025no0v3qh3o9hjg","GMD/2026-27/145","H C JAIN ENGINEERING PVT LTD","DI DF SLUICE VALVE PN 1.0 RESIILIENT SEATED 300mm","FSD040003","RCB040002","","","NULL_BOTH","","","NULL_BOTH","","20","16800.00"
"cmraox8a20262o0v3owdnj0gv","GMD/2026-27/149","YAHA WATER SYSTEMS PRIVATE LIMITED","AIR VALVE - DI - PN - 10, 80 MM SIZE","FDC040009","FTD050023","2800","141.90625","MISMATCH diff=2658.09","3024","3024","MATCH","QR_OK","34.92","4080.00"
"cmraox8iu028xo0v3ksq409e2","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","Butterfly valveMotorised200DiaPN 16","FBD020487","","","","NO_BOM_FOR_CODE","36802.9006","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~55200.7","49.99","55200.00"
"cmraox8iu0298o0v30izpoohq","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRVSingle door, drip tight closure with external weight80DiaPN 16","FCF090034","RND010004","","","NULL_BOTH","","","NULL_BOTH","","200",""
"cmraox8iu028wo0v30t53bvti","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","Butterfly valveMotorised100DiaPN 16","FBD010488","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox8iu0296o0v3f7ugm88n","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRVSingle door, drip tight closure with external weight200DiaPN 16","FCE080028","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
"cmraox8iv02a2o0v3trn1ylzx","GMD/2026-27/153","KRISHNA CORPINDIA PRIVATE LIMITED","Providing, supplying & Erection ISI mark P.N.1.6 with hand wheel/cap operated (PD type short body) Ductile Iron (DI) D/F Sluice Valves with Expansion (PN 1.6) Bellow as per IS:14846 (latest revision/amendment) of 450mm Dia","FSC030362","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox8iu029co0v3ns2hyl4l","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRVSingle door, drip tight closure with external weight150DiaPN 16","FCF090032","RNC010004","","","NULL_BOTH","","","NULL_BOTH","","200",""
"cmraox8iu029ao0v3ppwlqbl6","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRVSingle door, drip tight closure with external weight100DiaPN 25","FCF090076","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
"cmraox8iu0294o0v31hwkixb2","GMD/2026-27/152","KALPATARU PROJECTS INTERNATIONAL LIMITED","NRVSingle door, drip tight closure with external weight200DiaPN 16","FCE080028","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
